'April 12, 2018';'dika marzuki';'Gk bisa log in.. Makin hari,makin gk mutu.';;;;
'April 8, 2018';'Naya Malik';'its very helpfull application n transportation solution. great awesome Gocar..';;;;
'April 4, 2018';'Stephanie Young';'Kenapa setelah update jdi semakin lelet ?';;;;
'April 12, 2018';'Amurwo Wikan';'Di update malah ngga bisa login...gimana ini';;;;
'April 6, 2018';'sisca damayanthi';'Refferal code cant use anymore.please fix it';;;;
'April 6, 2018';'Muhammad Farid Mufti';'New ui is fresh af, thank u so much mas nadim _Ÿ™Œ';;;;
'April 8, 2018';'ibnu hayyan';'aplikasi yang mempermudah perjalanan, keren';;;;
'April 9, 2018';'Bayu Katon';'Secara keseluruhan sdh cukup bagus';;;;
'April 6, 2018';'Christian Gutama';'Bikin app yang bener dong';;;;
'April 16, 2018';'Fendy Hong';'Dont have any customer service';;;;
'April 3, 2018';'Zaeni Abdillah';'It is useful for some regions and ruin some others..';;;;
'April 5, 2018';'B3 Jonathan';'Cara kerja nya sudah bagus';;;;
'April 8, 2018';'mellisa silvianti';'Bisa ngapain aja dari rumah';;;;
'April 8, 2018';'vindo agabel';'Semua semakin mudah dengan gojek';;;;
'April 10, 2018';'dafina amalina';'Ga bs hidup tanpa gojek';;;;
'April 11, 2018';'mank nukz';'improve more get halal certificate';;;;
'April 13, 2018';'Parikesit Raden';'Kok gofood lemot ya sekarang';;;;
'April 12, 2018';'A Google user';'Syaa mau login trus ga bisa';;;;
'April 3, 2018';'Louis Surya W';'Ojek teratur, ya ini dia. Sangat membantu.';;;;
'April 4, 2018';'Ti Mary';'Makin loading padahal signal bagus.. aneh';;;;
'April 8, 2018';'Imam Bukhori';'Maps kadang gak jalan.. mohon diperbaiki';;;;
'April 12, 2018';'elsabrina jones';'Kenapa token unable to load???';;;;
'April 8, 2018';'Wijdan Rizkiawan';'Semakin ringan, semakin intuitif.. keren bgt';;;;
'April 16, 2018';'Rahma CB';'Ko akhir akhir ini sering eror ya?';;;;
'April 8, 2018';'Hemidon -';'It's very easy and the driver is polite. Thank you Go-jek';;;;
'April 14, 2018';'susanto wu';'Have many options of the ride.. and already upgrade for the app..';;;;
'April 10, 2018';'Ashadi Soeparto';'Maju terus GoJek, harga hrs bersaing!!!';;;;
'April 13, 2018';'Ras Makesa Ginting';'Very Good . I love this app .. Give us some offer _Ÿ˜__Ÿ˜ç';;;;
'April 12, 2018';'Irfan Nur Fariz';'Go pay ga bisa dipakai!!!';;;;
'April 15, 2018';'Ainul Khusnah';'The performance of the app is getting better & the services are very good so far.';;;;
'April 16, 2018';'Maria Davina';'Versi yg ini sgt lemot.';;;;
'April 7, 2018';'muslim sidiq';'Kapan GO-PAY support Credit Card?';;;;
'April 4, 2018';'Roy Gunawan';'Kok gak bisa tahu tarifnya?';;;;
'April 10, 2018';'chantika marfalia';'lebih suka app gojek yg dulu _Ÿ˜‚_Ÿ˜‚_Ÿ˜‚_Ÿ˜‚_Ÿ˜‚ ga terlalu ribet . yg skrng jujur sih agak ribet kalo mau order _Ÿ˜‚_Ÿ˜‚_Ÿ˜‚ bingung _Ÿ˜‚_Ÿ˜‚_Ÿ˜‚_Ÿ˜‚ berasa gapteknya _Ÿ˜‚_Ÿ˜‚_Ÿ˜‚_Ÿ˜‚';;;;
'April 6, 2018';'sri rahayu';'When i tried make order..its always sign out automatically ...fix it';;;;
'April 13, 2018';'Andang Wardhana';'Apaan errornya terus-terusan';;;;
'April 13, 2018';'Doni Wijaya';'Terima Kasih atas perbaikannya... App yg sangat membantu....';;;;
'April 13, 2018';'adam faqod'z';'Sangat membantu dan mudah untuk digunakan... _Ÿ‘ç';;;;
'April 12, 2018';'Valerie Lim';'This app is VERY BAGUS!!!!!!!! Got cakap driver siolllllllll ~';;;;
'April 11, 2018';'Dhea Widiastri';'Ga bisa search destination';;;;
'April 12, 2018';'A Google user';'Makin susah login sekarang';;;;
'April 12, 2018';'Fadly Rahman';'mahal yaa pke gojek';;;;
'April 9, 2018';'melyza anggraini';'Application really help me';;;;
'April 4, 2018';'monduz juru gambar';'solusi cerdas era digital';;;;
'April 8, 2018';'Akhim Kupeilang';'Thank you Go Jek';;;;
'April 4, 2018';'A Google user';'terus berkarya gojek!';;;;
'April 10, 2018';'natinedJs';'Karya anak bangsa bingits';;;;
'April 9, 2018';'imelda hannaria';'Aplikasi nya mudah digunakan';;;;
'April 10, 2018';'A Google user';'Makes me so easy when need a friend to pick me up going somewhere';;;;
'April 12, 2018';'Jaisya Dafa';'Thank you go jek';;;;
'April 12, 2018';'Ramadhana P P P';'Aplikasi kok eror melulu';;;;
'April 12, 2018';'Faris Andri';'Thank you go jek';;;;
'April 16, 2018';'Ihsan rohim';'Sangat berguna ketika bepergian';;;;
'April 14, 2018';'Yasinta Metta';'Bagus dipake pas buru buru _Ÿ˜…';;;;
'April 12, 2018';'Ganteng Swag';'servernya error mulu';;;;
'April 13, 2018';'Gema Tahmidhan';'Server sering overload';;;;
'April 12, 2018';'A Google user';'MENGECEWAKAN!!!!!!!! LOG OUT SENDIRI. GOPAY JADI 0. TIDAK ADA TANGGAPAN.';;;;
'April 11, 2018';'Angelina Falmaro';'15.000 katanya kok 13km jadi 22.000 -_-';;;;
'April 5, 2018';'Sandi Putera';'Luar biasaa INDONESIA punyaa iniii...';;;;
'April 15, 2018';'Muhammad Naufal';'kenapa setelah update saya gak bisa order ???';;;;
'April 6, 2018';'mariaty melda';'A good apps to get transportation even in a 'remote area' of a city';;;;
'April 4, 2018';'Satria Rz';'Sekarang jadi Mahal _Ÿ˜ê';;;;
'April 14, 2018';'Desna Ariantika';'More discount please_Ÿ˜œ';;;;
'April 3, 2018';'heilstaat kings';'Bagus. Sangat membantu';;;;
'April 16, 2018';'aura tasya';'i'm really happy with the good services. keep it up!';;;;
'April 3, 2018';'Mo OLLA';'Thanks for everything, this is the best app of its kind, user friendly.';;;;
'April 13, 2018';'keen ayes';'Baguss app nya sangat membantuu....';;;;
'April 12, 2018';'Ruslan Abdul Gani';'Why i cant log in into my account ?? ,,';;;;
'April 16, 2018';'andrew smith';'Good luck to have a Fair competition with other online transport..';;;;
'April 10, 2018';'christian jounathan';'Top up Go Pay gak masuk sama sekali';;;;
'April 18, 2018';'Rafida Wiyono';'Very effective, efficient, and useful. Never regretted using it _Ÿ‘ç';;;;
'April 14, 2018';'A Google user';'Saya sangat puas';;;;
'April 16, 2018';'Christian Han';'new update sucks';;;;
'April 13, 2018';'Johanes Steven';'please fix the server';;;;
'April 9, 2018';'Agustinus Tan';'Cant seqrch location';;;;
'April 6, 2018';'haerul arifin';'Sangat sangat membantu';;;;
'April 9, 2018';'Rdnbudhi Opick';'bagi2 voucher donk';;;;
'April 5, 2018';'Yasir Jaya';'Great, terus berinovasi untuk aplikasi,dan tingkatkan layanan';;;;
'April 7, 2018';'irwan permadi';'Poin semakin mahal';;;;
'April 4, 2018';'Christine Junika';'Tarifnya terlalu mahal';;;;
'April 8, 2018';'Blank Empatempat';'Sangat membantu sekali';;;;
'April 12, 2018';'Ardi Maulidan';'Mata Pancing Yesss';;;;
'April 12, 2018';'Gilang Imran';'Not help at all';;;;
'April 12, 2018';'A Google user';'Ga bisa dipake';;;;
'April 15, 2018';'arifin sakti';'Bermanfaat lah pokoknya';;;;
'April 14, 2018';'thesuhu master';'bagus cukup membantu';;;;
'April 11, 2018';'tasiami noona';'I like gojek';;;;
'April 12, 2018';'Aida Kokman';'No promo code';;;;
'April 12, 2018';'Mirza Fazil';'Sering ngebug ngelag';;;;
'April 16, 2018';'esy azhari';'Menu cancelnya dimana';;;;
'April 12, 2018';'Angga Irduasyah';'Sangat membantu sekali';;;;
'April 13, 2018';'Hari Priyanto';'Pesen 1x yg dtg 3 driver....';;;;
'April 2, 2018';'Mohammad Faisyal Riza';'Helpful easy for me';;;;
'April 8, 2018';'Rhinokage Rio';'Aplikasi yang sangat berguna untuk kehidupan modern.';;;;
'April 15, 2018';'Yudi Pranoto';'Best one out there. Keep it up guys _Ÿ˜_';;;;
'April 12, 2018';'Sherly Widjaja';'komplain go send dr tgl.7 april 2018 kirim berkas jarak deket ampe skr 12 april 2018 blom smpe jg. komplain via email gojek bolak balik hanya dikasih nomor antrian komplain. tp smpai saat ini gada penyelesaiannya. berkas dokumennya entah dmn padahal penting :( padahal dah srg pakai gosend n gofood g...;;;;
'April 14, 2018';'wisnu murti';'Yes.. tambah KEREN';;;;
'April 14, 2018';'ita wahyu lina';'I really love this, it help me so much';;;;
'April 10, 2018';'Fanny Fajarianti';'Hai Gojek, kalian baca ini kan ya? Jadi saya selalu pakai gosend untuk ambil kiriman barang.. tapi beberapa hari terakhir, khususnya setelah driver Uber migrasi ke Gojek, pelayanan drivernya menurun sangat. Alasan utama: driver gosend baru (pindahan dari Uber atau emang baru masuk) masih gaptek bera...;;;;
'April 12, 2018';'Syarif Amran';'Alhamdulillah Bagus.';;;;
'April 13, 2018';'Yuliani S Ei';'Go Jek ... The One and Only .... Semakin hari semakin baik ... Cintai produk dalam negeri ... âù_âù_âù_âù_âù_âù_âù__Ÿ’¯_Ÿ‘ç';;;;
'April 17, 2018';'Tia R';'Thanks a lot all gojek driver for ur help';;;;
'April 7, 2018';'KUKUH TRISNO AJI';'This app can make transportation much easier';;;;
'April 10, 2018';'Yuli Hasmaliah';'This application is really helpfull for everyone who need transportation';;;;
'April 13, 2018';'Tias Pramuka';'Ojek online indonesia...';;;;
'April 10, 2018';'Masmur Pratama';'one of the best thing ever made online.....';;;;
'April 5, 2018';'Nur Fadhila Alfiany';'Sangat membantu_Ÿ˜ç';;;;
'April 10, 2018';'A Google user';'lebih loyal daripada pacar, terima kasih go jek :))))';;;;
'April 13, 2018';'Rahayuni Wasisarini';'Server busy server busy server busy';;;;
'April 12, 2018';'Adhitya Pepe';'Mantap!';;;;
'April 4, 2018';'MEDYA SHELOMITA';'This apps is really helpfull. Like it much';;;;
'April 14, 2018';'A Google user';'No comments. Coz gojek is verry good';;;;
'April 4, 2018';'A Google user';'Like it!';;;;
'April 8, 2018';'Kristanto Chandra';'The best, make ur life easier';;;;
'April 12, 2018';'Giri Miyoshita';'They banned my account without an excuse';;;;
'April 10, 2018';'Sandy Pradana';'Saya ingin mengomentari tentang 3 hal: -Tentang GoFood Berikan akun khusus untuk restoran2, agar mereka bisa Update harga, banyak harga2 yg tidak sesuai di lapangan. Dan berikan Gambar di masing2 menu, agar konsumen bisa melihat makanan yang dimaksud, berhubung makanan zaman sekarang namanya aneh2....;;;;
'April 10, 2018';'eko yuni Nugroho';'Two thumb.';;;;
'April 8, 2018';'N Rakha';'Very useful and has a really good service';;;;
'April 6, 2018';'A Google user';'The application is really help full for the costumer';;;;
'April 4, 2018';'Arvian Briantya';'I came and give a review because of 9gag';;;;
'April 10, 2018';'Pasti Wibawa';'Best online transportation service so far';;;;
'April 12, 2018';'melanie dewi';'Very helpful and make everything easier and faster..';;;;
'April 10, 2018';'A Google user';'On Time Performance nya very good';;;;
'April 17, 2018';'m iqbal ali shariati';'Gojek makes my travelling EASY!';;;;
'April 5, 2018';'Ricky Yosua';'Great app. NEES MULTIPLE STOP feature.';;;;
'April 15, 2018';'Jimmy Muslimin';'It's ok';;;;
'April 14, 2018';'Faizal Ardi';'Happy using this apps, helpful, thank you';;;;
'April 11, 2018';'Muhammad Mujaddid Harahap';'Great services. The new design is clean.';;;;
'April 13, 2018';'Hendra Gunawan';'Very good, inovativ, n helpful app.';;;;
'April 6, 2018';'Ganesha wahyu tirto';'Great job anak bangsa indonesia _Ÿ˜_';;;;
'April 5, 2018';'Nadia Anditha';'really great app. and also usefull';;;;
'April 7, 2018';'Januar';'The best Indonesian app ever!!';;;;
'April 15, 2018';'Kimi Titan';'Its good but the arrival time';;;;
'April 5, 2018';'Heru Siuplug';'Your changeslog make me happy';;;;
'April 11, 2018';'A Google user';'Go jek is fast and good ojek';;;;
'April 12, 2018';'Ananda Teli';'It is useful, thanka dev!';;;;
'April 12, 2018';'riluon';'Oke boi';;;;
'April 6, 2018';'Ardian Ardiansyah';'Sangat membantu';;;;
'April 16, 2018';'ibinsina atik';'Safty rider';;;;
'April 16, 2018';'tompel enam';'Sangat membantu';;;;
'April 16, 2018';'dhie dhie';'Sometime longtime';;;;
'April 15, 2018';'Ibrahim T';'lemot banget';;;;
'April 14, 2018';'NA channel';'sangat terbantu';;;;
'April 18, 2018';'A Google user';'GO-JEK dan GO-LIFE kenapa terpisah?';;;;
'April 7, 2018';'Jamot Solomon Valentino';'Made in INDONESIA';;;;
'April 8, 2018';'JehJeh';'Ty ty';;;;
'April 9, 2018';'Atri Singgih';'Great apps.. very useful for daily life...';;;;
'April 10, 2018';'Niar Lestary';'Thank you';;;;
'April 9, 2018';'Fitriana Elvira';'Cukup membantu';;;;
'April 5, 2018';'Afriadi Putra';'Giod app';;;;
'April 5, 2018';'Martin Gillang';'Sangat membantu';;;;
'April 10, 2018';'A Google user';'Keepnit goin';;;;
'April 12, 2018';'Bayu Isman';'Sangat membantu';;;;
'April 14, 2018';'Jeane Setyani';'Overall ok';;;;
'April 12, 2018';'cristianto sudino';'Bestt one';;;;
'April 13, 2018';'supri sugianto';'Tingkatkan terus';;;;
'April 11, 2018';'A Google user';'very well';;;;
'April 13, 2018';'A Google user';'Ugal ugalan';;;;
'April 17, 2018';'A Google user';'Sangat membantu';;;;
'April 13, 2018';'Ma Hendra';'Very useful app very helpful app';;;;
'April 4, 2018';'Herry Sulistiyo';'Good apps..make everything easy';;;;
'April 7, 2018';'A Google user';'Gojek is the best solution to transportation.';;;;
'April 14, 2018';'A Google user';'Sangat membantu....';;;;
'April 7, 2018';'sypas alpro';'Karya Anak Bangsa _Ÿ‡__Ÿ‡¨_Ÿ‡__Ÿ‡¨_Ÿ‡__Ÿ‡¨';;;;
'April 6, 2018';'Laurentsius Clemen';'Very good. Terus sempurnakan';;;;
'April 5, 2018';'Hadi Fredian';'Thank you, excellent apps';;;;
'April 12, 2018';'A Google user';'gopoint error';;;;
'April 12, 2018';'irvan rizkianto';'It's a generally good app';;;;
'April 13, 2018';'kahfi meong';'Easy to use, easy to travel';;;;
'April 12, 2018';'ardhi susetyo';'Always error';;;;
'April 13, 2018';'FATHIAN ILHAM';'I hate';;;;
'April 17, 2018';'Muhammad Syaefudin';'Mengecewakan.';;;;
'April 16, 2018';'Arya Widya';'Reliable, good UI/UX';;;;
'April 5, 2018';'Kusmari Rendrabwana';'great apps on this millenial age';;;;
'April 6, 2018';'Annie Adams';'So far so good';;;;
'April 3, 2018';'A Google user';'Helpful n easy to use';;;;
'April 8, 2018';'Annisa Tanzar';'This app so helpful';;;;
'April 8, 2018';'Dikdik Salahudin';'User friendly for online application';;;;
'April 9, 2018';'Ulfiani Murputriawati';'This app very helpfull';;;;
'April 9, 2018';'A Google user';'Keep the good work up';;;;
'April 5, 2018';'Budi Putra';'A beautiful and useful app';;;;
'April 4, 2018';'Hollowlink 25';'Very useful in everyday life';;;;
'April 9, 2018';'Finus Kasmadi Laia';'Is quite good for people';;;;
'April 14, 2018';'feter liezandi';'5 star for old app';;;;
'April 14, 2018';'roby kirana';'Easy to use and very helpful';;;;
'April 13, 2018';'A Google user';'Very usefull and i lovet it!!';;;;
'April 13, 2018';'Ahmad riza h nst';'bagus,';;;;
'April 10, 2018';'Naira F';'Such a good application! _Ÿ˜„_Ÿ˜„';;;;
'April 4, 2018';'uwi bong';'Helpful and simple.. Awesome~';;;;
'April 12, 2018';'sabirin rahmat';'Chaioooo..';;;;
'April 8, 2018';'Alvin lucknut';'Good ... Nice for me ... Thanx for everthing';;;;
'April 4, 2018';'Deny Febriyanto';'nice. sangat membantu';;;;
'April 12, 2018';'Adam Suherman';'Very helpful app!!!';;;;
'April 15, 2018';'Sim Koering';'mantab..';;;;
'April 10, 2018';'Gilbert Jhonathan';'Fast resp, coool';;;;
'April 15, 2018';'Mushtaq Hussain';'It's good for me';;;;
'April 16, 2018';'Benny Raja';'Good';;;;
'April 10, 2018';'Chin Chin';'Ga bs top up?';;;;
'April 7, 2018';'taufik nurhidayat';'Very helpful app.. _Ÿ‘ç';;;;
'April 10, 2018';'Riski Islahuddyn';'good job!';;;;
'April 8, 2018';'Bernhard Aritonang';'Easy to use apps..';;;;
'April 14, 2018';'Seth Sumaru';'the apps verry helpfull...';;;;
'April 8, 2018';'A Google user';'surprisingly marvelous!';;;;
'April 12, 2018';'Nita Afriyanti';'yang TERHORMAT pihak GOJEK INDONESIA .. jujur saya lebih milih untuk menggunakan gojek ketimbang tetangga sebelah tapi kenapa akhirÂ_ ini saya liat banyak keluhan dari DRIVER yang tiba tiba di putus mitra karena cs memberi komen jelek atau bintang 1 karena hal sepele ? memangnya tau kejadian aslinya ...;;;;
'April 16, 2018';'Ade Nurlaila';'Very helpfull app';;;;
'April 15, 2018';'Karisma Sima';'Good n useful';;;;
'April 15, 2018';'ira arfina';'Good service and helpful';;;;
'April 15, 2018';'frendra sampoerna';'very good app';;;;
'April 13, 2018';'A Google user';'A distinguished apps';;;;
'April 7, 2018';'Diah Meutia';'Helpful and easy to use';;;;
'April 8, 2018';'Daniel Agus Supriono';'Good and useful app';;;;
'April 10, 2018';'Erna Lukman';'Very helpful apps.. Go..GoJek.. _Ÿ‘ç';;;;
'April 9, 2018';'A Google user';'Best travel apps';;;;
'April 13, 2018';'Andreas Panjaitan';'Good apps for the update';;;;
'April 12, 2018';'Restiana binti Nurkholiq';'A great app';;;;
'April 12, 2018';'Catherine Liem';'Amazing apps and convenient';;;;
'April 11, 2018';'Michelle Rizky Yuditha';'I love GoCar';;;;
'April 14, 2018';'Elsa Adriani';'Easy and helpfull Love it';;;;
'April 11, 2018';'Rosalia Hapsari';'Really helpful for me';;;;
'April 10, 2018';'Dina Wijaya';'Simple but useful';;;;
'April 12, 2018';'Rose Manio';'Very dependable app';;;;
'April 17, 2018';'Michael Mathew';'Easy to use and simple';;;;
'April 16, 2018';'Erni Yuliana';'Oke';;;;
'April 15, 2018';'Fadlan S';'Ok';;;;
'April 15, 2018';'SUPARDI SANTOSO';'Kereeen';;;;
'April 6, 2018';'Abdullah arief';'Tap';;;;
'April 6, 2018';'Rezha Prastyo';'Super';;;;
'April 9, 2018';'A Google user';'Luvv it';;;;
'April 7, 2018';'Eva Dwiputri';'Ok';;;;
'April 8, 2018';'El-Haryo Syarief';'Mantap';;;;
'April 3, 2018';'Gunawan Priyantoko';'Bagus';;;;
'April 8, 2018';'Ruth Jelita Silaban';'Mantaph';;;;
'April 5, 2018';'Ahmad Furqon';'Usful';;;;
'April 6, 2018';'Amir Azis';'Alhamdulillah';;;;
'April 10, 2018';'ferdian kurnia';'Naisooooooo';;;;
'April 4, 2018';'ja'far shidiq permana';'Mantap';;;;
'April 8, 2018';'ryuu tora';'keren';;;;
'April 5, 2018';'Irawan Pribadi';'Manfaat';;;;
'April 9, 2018';'Rizal Andriansyah';'Sip';;;;
'April 6, 2018';'Tutut Mei';'Ty';;;;
'April 10, 2018';'A Google user';'helpfuÄºl';;;;
'April 13, 2018';'A Google user';'Terbaik';;;;
'April 10, 2018';'Melly Meliana';'Ampuhhhhhh';;;;
'April 10, 2018';'wandi lapantoedjoeh';'Thank';;;;
'April 12, 2018';'MERAH PUTIH';'gajelas';;;;
'April 12, 2018';'ratna sari dewi';'Ok';;;;
'April 12, 2018';'mutiah ELF';'Mantap';;;;
'April 12, 2018';'Yoga Pramudita';'Poor';;;;
'April 17, 2018';'Alfian Md';'Hmm';;;;
'April 15, 2018';'Dodi Bachtiar';'Easy, helpfull';;;;
'April 15, 2018';'Harlina Nur Kosasih';'Great app.';;;;
'April 5, 2018';'M. Fathur Rohman';'Uhh, good.';;;;
'April 8, 2018';'Rinaldi Adam';'Its fine.';;;;
'April 14, 2018';'Listya Nurina';'good application..';;;;
'April 12, 2018';'Ekky Syahruddin';'âù_ï¸è';;;;
'April 9, 2018';'A Google user';'Good...ok bgt';;;;
'April 14, 2018';'Adhi Yudho Pariworo';'Great!';;;;
'April 16, 2018';'GrizZOo Punisher';'Good!!';;;;
'April 7, 2018';'KANG Steve Sung-Ho';'Excellent!';;;;
'April 15, 2018';'The Nebian';'Perfect !';;;;
'April 10, 2018';'Farhan Rizki Pratama';'Helpfully!!';;;;
'April 4, 2018';'Nurindrayanti Pramastyorini';'_Ÿ‘ç';;;;
'April 4, 2018';'Satrio Bagus';'_Ÿ‘Œ';;;;
'April 5, 2018';'Freddy Hugeng';'Great apps...';;;;
'April 12, 2018';'Ulfah A Murtado';'Really helpful';;;;
'April 15, 2018';'Steven Megamall';'Fast respon';;;;
'April 15, 2018';'A Google user';'nice and safely';;;;
'April 13, 2018';'Monaldi Nasir';'Really helpful';;;;
'April 17, 2018';'Rini Sugiono';'Very good';;;;
'April 7, 2018';'Dony Prasetyo';'Good jobs';;;;
'April 9, 2018';'michael hendri';'Best app';;;;
'April 7, 2018';'ayub firdhouzi';'Nice apps';;;;
'April 6, 2018';'A Google user';'Easy to use';;;;
'April 4, 2018';'A Google user';'Totally useful';;;;
'April 4, 2018';'Dedyanto Tamin';'Great Apps';;;;
'April 6, 2018';'A Google user';'Easy Peazy';;;;
'April 4, 2018';'Lis Tjandra';'Good application';;;;
'April 7, 2018';'Zacky Ardiansyah';'App good';;;;
'April 5, 2018';'Jery Wuisang';'Very helpful';;;;
'April 4, 2018';'Pakedheambois Dheadheo';'Get better';;;;
'April 7, 2018';'RafHyl';'Nice app';;;;
'April 7, 2018';'romy syamsuddin';'Good apps';;;;
'April 7, 2018';'suhaery kurnia';'Very helpful';;;;
'April 4, 2018';'E. Malik';'Good app';;;;
'April 4, 2018';'Cak Mad';'great app';;;;
'April 6, 2018';'Aya Salikha';'Very helpfull';;;;
'April 7, 2018';'Nur ufia Prihandini';'Nice Apps';;;;
'April 3, 2018';'Didik H';'Very helpful';;;;
'April 10, 2018';'Mohammad Beni Sjahbandhy';'Good Jobs';;;;
'April 8, 2018';'A Google user';'The best';;;;
'April 10, 2018';'Baim Shops';'im happy';;;;
'April 9, 2018';'Roy Fadhli';'Good app';;;;
'April 9, 2018';'A Google user';'Fast and Easy';;;;
'April 10, 2018';'Lando Hutabarat';'Very good';;;;
'April 4, 2018';'Evi Santioso';'Very good';;;;
'April 6, 2018';'Muhammad Guntur';'Very helpful';;;;
'April 9, 2018';'A Google user';'Useful app';;;;
'April 6, 2018';'hambar kusty';'Easy for use';;;;
'April 7, 2018';'Joko Sarono';'Nice to trip';;;;
'April 9, 2018';'Indra Kodar';'Very helpfull';;;;
'April 9, 2018';'Okky Bastian';'Good apps';;;;
'April 11, 2018';'arisman at home';'Good job';;;;
'April 12, 2018';'reynold marc';'Helping me';;;;
'April 11, 2018';'A Google user';'nice application';;;;
'April 10, 2018';'Rino Muhammad';'Very easy';;;;
'April 12, 2018';'CB All';'Great service';;;;
'April 11, 2018';'Nancy Laura';'Good apps';;;;
'April 12, 2018';'Putra Bungsu';'Nice Application';;;;
'April 14, 2018';'fay kulbamavie';'good enough';;;;
'April 15, 2018';'Struggle Teknik';'good job';;;;
'April 16, 2018';'Yodha Wikrama';'Good job';;;;
'April 11, 2018';'abnk oq';'Good job';;;;
'April 13, 2018';'Daniel Sibbald';'Great app';;;;
'April 16, 2018';'A Google user';'very helpful';;;;
'April 15, 2018';'Reza Rza';'Very usefull';;;;
'April 12, 2018';'Indah Nurul Utami';'Very helpful';;;;
'April 10, 2018';'Adi Putra Jimmy';'Good apps';;;;
'April 11, 2018';'Asep Hidayat';'Good aplikasi';;;;
'April 12, 2018';'A Google user';'Good application';;;;
'April 13, 2018';'Bernadetta Eka';'Almost Perfect';;;;
'April 16, 2018';'Stefan E';'good service';;;;
'April 13, 2018';'A Google user';'Simple and good';;;;
'April 18, 2018';'Dianor Sutra';'Good solution';;;;
'April 17, 2018';'Stefanus Andi';'good aplication';;;;
'April 17, 2018';'Anto Krid';'Good lah...';;;;
'April 14, 2018';'A Google user';'Helpfull!!!!';;;;
'April 17, 2018';'Stefanus Nelson Anwar';'Good & inspiring';;;;
'April 16, 2018';'A Google user';'Good _Ÿ‘ç';;;;
'April 5, 2018';'arifah novanti';'very very very very helpful';;;;
'April 5, 2018';'Tedy Hidayat';'Helpfull';;;;
'April 15, 2018';'Uchiha Madara';'Good';;;;
'April 13, 2018';'pudji sugianto';'Best';;;;
'April 14, 2018';'Achmad Jazuli';'Good';;;;
'April 14, 2018';'Prihandono Kuntadi';'Reliable';;;;
'April 14, 2018';'Milka melona';'good';;;;
'April 16, 2018';'A Google user';'Good';;;;
'April 7, 2018';'Adi Frozz';'Good';;;;
'April 8, 2018';'Janvier Setiawan';'amazing';;;;
'April 9, 2018';'Hikaru Yami';'Amazing';;;;
'April 8, 2018';'Rosilina Indrajae';'Good';;;;
'April 7, 2018';'Dewi Yulinda';'Niceeee';;;;
'April 3, 2018';'Chairiyah Wulandari';'Loved it';;;;
'April 7, 2018';'Ruth Kristin';'helpful';;;;
'April 5, 2018';'Dewi Nurhati';'Nice';;;;
'April 7, 2018';'A Google user';'Good';;;;
'April 4, 2018';'A Google user';'Good';;;;
'April 6, 2018';'A Google user';'Good';;;;
'April 3, 2018';'Dewhy Alapu';'Good';;;;
'April 4, 2018';'A Google user';'Excellence';;;;
'April 5, 2018';'suhendra jaya';'Nice';;;;
'April 8, 2018';'A Google user';'Helpful';;;;
'April 7, 2018';'Parasitic Idealistic Prehistoric Cow';'Convenient';;;;
'April 5, 2018';'Huang Hery';'Great';;;;
'April 7, 2018';'Monica Dini Wijayanti';'Good';;;;
'April 14, 2018';'A Google user';'Good';;;;
'April 12, 2018';'Ratih Sasyane.1982';'Good';;;;
'April 14, 2018';'iHamdan';'Useful';;;;
'April 11, 2018';'AYU WULANDARI';'Good';;;;
'April 13, 2018';'agung satria';'Good';;;;
'April 10, 2018';'natalia johana';'best';;;;
'April 12, 2018';'Ridwan Notosoedarjo';'Awesome';;;;
'April 16, 2018';'Elhasda Leonita';'Good';;;;
'April 11, 2018';'Muhammad Iqbal';'Nice';;;;
'April 13, 2018';'Giska WU';'Good';;;;
'April 12, 2018';'Heidy Eka Putri';'amazing';;;;
'April 15, 2018';'fakhry akhyadi';'Top';;;;
'April 15, 2018';'DIAN SURYANA';'Helpfull';;;;
'April 15, 2018';'Mila Amalia';'Good';;;;
'April 12, 2018';'Ninthyas E.';'Good';;;;
'April 10, 2018';'Donald Mangempuge';'Awesome';;;;
'April 14, 2018';'ola agustinus';'Good';;;;
'April 12, 2018';'novi chai';'Awesome';;;;
'April 17, 2018';'A Google user';'Good';;;;
'April 17, 2018';'Agus nur rohmat';'Nice';;;;
'April 7, 2018';'Ant Man';'Cool...';;;;
'March 30, 2018';'Caroline J.';'As one without any vehicles, I'm dependent on GO-JEK whenever I go. GO-JEK app is really easy to use and the newest home screen design makes it simpler to order. Yet it still a bit lack in map accuracy and GO-JEK will always show the furthest route. The merchants to reedem GO-POINTS are still so few...;;;;
'March 23, 2018';'Prilia Dani Nareswari';"'I'm very sad that almost all of gojek drivers in Solo are doing their ""strike"". They stop taking orders which is very incovenient for me because I always use gojek to move around the city. I hope the company will reconsider whatever policy you guys have made that has made all drivers quit. Gojek is ...";;;;
'March 29, 2018';'Nabil Siregar';'I wouldve given the app a five stars if it wasn't for the fact that the app doesn't I form you wehn an order gets cancelled. I waited 2 hours for a food order to show up only to my dismay, find out that the driver had cancelled hours ago without the app even telling me. Please fix.';;;;
'April 3, 2018';'Ivo Shandor';'Only used gojek car twice so far but definitely loving it better than their competitor. I use go food very often and not to mention go massage, go Mart and go clean. It is only logical that I prefer to use this than the other one. Cintailah produk negara sendiri!';;;;
